OBJECTID,SSL,BLDG_NUM,SECT_NUM,STRUCT_CL,STRUCT_CL_D,GRADE,GRADE_D,EXTWALL,EXTWALL_D,WALL_HGT,NUM_UNITS,SALEDATE,PRICE,QUALIFIED,AYB,YR_RMDL,EYB,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
3910,0028    2520,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,580,217,94,2017-08-13T18:01:04.000Z
3911,0028    2521,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,630,217,102,2017-08-13T18:01:04.000Z
3912,0028    2522,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,580,217,88,2017-08-13T18:01:04.000Z
3913,0028    2523,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,540,217,88,2017-08-13T18:01:04.000Z
3914,0028    2524,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,702,217,114,2017-08-13T18:01:04.000Z
3915,0028    2525,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,553,217,90,2017-08-13T18:01:04.000Z
3916,0028    2526,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,519,217,84,2017-08-13T18:01:04.000Z
3917,0028    2527,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3918,0028    2528,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3919,0028    2529,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3920,0028    2530,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3921,0028    2531,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,805,217,131,2017-08-13T18:01:04.000Z
3922,0028    2532,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3923,0028    2533,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3924,0028    2534,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3925,0028    2535,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,670,217,109,2017-08-13T18:01:04.000Z
3926,0028    2536,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,557,217,91,2017-08-13T18:01:04.000Z
3927,0028    2537,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,540,217,88,2017-08-13T18:01:04.000Z
3928,0028    2538,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,580,217,94,2017-08-13T18:01:04.000Z
3929,0028    2539,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,630,217,102,2017-08-13T18:01:04.000Z
3930,0028    2540,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,540,217,88,2017-08-13T18:01:04.000Z
3931,0028    2541,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,540,217,88,2017-08-13T18:01:04.000Z
3932,0028    2542,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,702,217,114,2017-08-13T18:01:04.000Z
3933,0028    2543,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,553,217,90,2017-08-13T18:01:04.000Z
3934,0028    2544,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,519,217,84,2017-08-13T18:01:04.000Z
3935,0028    2545,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3936,0028    2546,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3937,0028    2547,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3938,0028    2548,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3939,0028    2549,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,805,217,131,2017-08-13T18:01:04.000Z
3940,0028    2550,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3941,0028    2551,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3942,0028    2552,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,618,217,100,2017-08-13T18:01:04.000Z
3943,0028    2553,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,670,217,109,2017-08-13T18:01:04.000Z
3944,0028    2554,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,557,217,91,2017-08-13T18:01:04.000Z
3945,0028    2555,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,,78294274,U,1985,,1985,3,540,217,88,2017-08-13T18:01:04.000Z
3946,0001    0850,1,1,C,Brick/Concr,55,Very Good +,CB,Concrete Block,12,,,,U,1976,,1980,1,9677,89,41699,2017-08-13T18:01:04.000Z
3947,0002    0803,1,1,C,Brick/Concr,40,Good,S,Stone,14,,,,U,1932,,1958,1,1340,65,5625,2017-08-13T18:01:04.000Z
3948,0004N   0027,1,1,C,Brick/Concr,50,Very Good,C,Concrete,10,,,0,U,1974,1998,1995,1,36407,52,8762,2017-08-13T18:01:04.000Z
3949,0004N   2029,1,1,B,Reinf Concr,50,Very Good,,,,,,1902358,Q,2001,,2001,1,1539,48,236,2017-08-13T18:01:04.000Z
3950,0004N   2030,1,1,B,Reinf Concr,50,Very Good,0,Typical,,,,0,U,2001,,2001,1,1539,48,236,2017-08-13T18:01:04.000Z
3951,0004N   2031,1,1,B,Reinf Concr,50,Very Good,0,Typical,,,,0,U,2001,,2001,1,1539,48,236,2017-08-13T18:01:04.000Z
3952,0004W   0811,1,1,C,Brick/Concr,50,Very Good,BV,Brick Veneer,10,1,,,U,1900,,1982,1,4885,89,9142,2017-08-13T18:01:04.000Z
3953,0006    0042,1,1,B,Reinf Concr,30,Average,0,Typical,10,,,36000000,Q,1962,,1965,2,173856,36,20407,2017-08-13T18:01:04.000Z
3954,0006    0810,1,1,C,Brick/Concr,30,Average,SU,Stucco,14,,,1875000,Q,1932,,1970,3,212,65,3703,2017-08-13T18:01:04.000Z
3955,0008    0806,1,1,B,Reinf Concr,40,Good,C,Concrete,8,240,,,U,1965,,1965,1,449825,127,169347,2017-08-13T18:01:04.000Z
3956,0008    0808,1,1,B,Reinf Concr,50,Very Good,C,Concrete,10,,,74981566,Q,1967,1987,1967,4,286113,52,27996,2017-08-13T18:01:04.000Z
3957,0008    0809,1,1,B,Reinf Concr,40,Good,C,Concrete,8,143,,0,U,1965,1990,1980,1,307722,27,44865,2017-08-13T18:01:04.000Z
3958,0008    0811,1,1,B,Reinf Concr,50,Very Good,0,Typical,10,,,135000000,Q,1967,1995,1967,3,363050,52,54573,2017-08-13T18:01:04.000Z
3959,0008    0812,1,1,0,Default,40,Good,BR,Brick,8,229,,6450000,U,1965,,1965,1,432755,27,76851,2017-08-13T18:01:04.000Z
3960,0008    2001,1,1,,,40,Good,S,Stone,,,,40975000,U,2009,2014,2013,1,163681,32,32065,2017-08-13T18:01:04.000Z
3961,0012    0806,1,1,B,Reinf Concr,25,Fair +,SV,Stone Veneer,22,,,0,U,1971,1993,1975,1,1699000,86,482825,2017-08-13T18:01:04.000Z
3962,0013    0043,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,14,,,13600000,Q,1975,2001,2001,1,74429,52,11000,2017-08-13T18:01:04.000Z
3963,0013    2073,1,1,0,Default,55,Very Good +,0,Typical,,1,,31623705,U,2012,,2012,2,0,57,21146,2017-08-13T18:01:04.000Z
3964,0014    0027,1,1,C,Brick/Concr,50,Very Good,BR,Brick,10,,,1400000,Q,1910,1945,1985,1,6056,45,2200,2017-08-13T18:01:04.000Z
3965,0014    0028,1,1,C,Brick/Concr,45,Good +,BR,Brick,12,,,,U,1900,,1955,1,6021,45,2200,2017-08-13T18:01:04.000Z
3966,0014    0029,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,0,U,1920,1991,1975,1,1895,42,2108,2017-08-13T18:01:04.000Z
3967,0014    0068,1,1,B,Reinf Concr,50,Very Good,BR,Brick,10,,,156000000,Q,1978,,1984,1,209866,52,32586,2017-08-13T18:01:04.000Z
3968,0014    2250,1,1,0,Default,0,Default,0,Typical,,1,,4100000,U,2010,,2010,1,3881,48,820,2017-08-13T18:01:04.000Z
3969,0014    2251,1,1,0,Default,0,Default,0,Typical,,1,,4100000,U,2010,,2010,1,548,48,121,2017-08-13T18:01:04.000Z
3970,0015    0004,1,1,C,Brick/Concr,60,Excellent,WS,Wood Siding,9,51,,0,U,1938,,1980,1,31633,22,7052,2017-08-13T18:01:04.000Z
3971,0015    0017,1,1,C,Brick/Concr,60,Excellent,BR,Brick,8,2,,1815000,Q,1883,2007,1991,4,3532,51,1620,2017-08-13T18:01:04.000Z
3972,0015    0018,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,1150000,Q,1955,,1955,1,3182,45,1620,2017-08-13T18:01:04.000Z
3973,0015    0029,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,0,U,1900,1976,1965,1,4420,45,1505,2017-08-13T18:01:04.000Z
3974,0015    0030,1,1,C,Brick/Concr,45,Good +,BR,Brick,12,,,1200000,Q,1900,1993,1965,1,4031,45,1505,2017-08-13T18:01:04.000Z
3975,0015    0048,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,9,124,,,U,1978,,1978,1,94951,32,15129,2017-08-13T18:01:04.000Z
3976,0015    0827,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,9,,,3200000,U,1923,1992,1992,1,22236,51,8672,2017-08-13T18:01:04.000Z
3977,0015    0831,1,1,,,,,,,,,,0,U,2017,,0,1,0,85,5400,2017-08-13T18:01:04.000Z
3978,0015    0832,1,1,,,,,,,,,,0,U,2003,,2004,1,16884,22,5896,2017-08-13T18:01:04.000Z
3979,0016    0017,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,9,59,,0,U,1954,,1979,1,45660,22,5801,2017-08-13T18:01:04.000Z
3980,0016    0093,1,1,0,Default,30,Average,WS,Wood Siding,8,226,,,U,1966,,1966,1,144466,27,26036,2017-08-13T18:01:04.000Z
3981,0016    0863,1,1,0,Default,30,Average,WS,Wood Siding,8,125,,,U,1957,,1957,1,61967,27,13713,2017-08-13T18:01:04.000Z
3982,0016    0884,1,1,C,Brick/Concr,30,Average,BR,Brick,10,126,,,U,1957,1985,1957,1,85052,32,13609,2017-08-13T18:01:04.000Z
3983,0016    0897,1,1,C,Brick/Concr,30,Average,WS,Wood Siding,9,24,,1763000,U,1958,,1970,1,25050,22,4952,2017-08-13T18:01:04.000Z
3984,0019    0823,1,1,B,Reinf Concr,30,Average,S,Stone,10,,,,U,1959,,1980,1,86824,85,55941,2017-08-13T18:01:04.000Z
3985,0023    0803,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,,,U,1924,1992,1948,1,151726,83,91532,2017-08-13T18:01:04.000Z
3986,0024    0112,1,1,A,Struct Steel,60,Excellent,BR,Brick,12,,,63000000,U,1986,,1992,1,311428,52,46445,2017-08-13T18:01:04.000Z
3987,0024    0113,1,1,B,Reinf Concr,60,Excellent,BV,Brick Veneer,10,,,67000000,Q,1983,,1987,1,241374,52,27342,2017-08-13T18:01:04.000Z
3988,0024    0870,1,1,B,Reinf Concr,40,Good,S,Stone,10,415,,136500000,U,1985,,1996,1,458211,32,58688,2017-08-13T18:01:04.000Z
3989,0024    0871,1,1,B,Reinf Concr,60,Excellent,BR,Brick,12,,,174450000,Q,1986,,1991,1,397105,52,43875,2017-08-13T18:01:04.000Z
3990,0024    0885,1,1,B,Reinf Concr,60,Excellent,,,,283,,0,U,2009,,2010,1,298475,22,44324,2017-08-13T18:01:04.000Z
3991,0024    0886,1,1,0,Default,50,Very Good,,,,0,,0,U,2009,,2009,1,0,52,30993,2017-08-13T18:01:04.000Z
3992,0024    2001,1,1,B,Reinf Concr,60,Excellent,BR,Brick,8,0,,27250000,Q,1990,,1994,2,101675,57,16192,2017-08-13T18:01:04.000Z
3993,0025    0808,1,1,C,Brick/Concr,55,Very Good +,BR,Brick,10,359,,29070000,Q,2005,2006,2011,1,401625,29,53439,2017-08-13T18:01:04.000Z
3994,0025    2144,1,1,,,,,,,,,,61614620,U,2006,,2006,1,0,57,21278,2017-08-13T18:01:04.000Z
3995,0025    2370,1,1,0,Default,0,Default,0,Typical,0,0,,11375000,U,2006,,2006,1,10456,48,3352,2017-08-13T18:01:04.000Z
3996,0025    2371,1,1,0,Default,0,Default,0,Typical,0,0,,11375000,U,2006,,2006,1,6658,48,1851,2017-08-13T18:01:04.000Z
3997,0025    2372,1,1,0,Default,0,Default,0,Typical,0,0,,11375000,U,2006,,2006,1,2042,48,900,2017-08-13T18:01:04.000Z
3998,0025    2373,1,1,0,Default,0,Default,0,Typical,0,0,,11375000,U,2006,,2006,1,1622,48,900,2017-08-13T18:01:04.000Z
3999,0026    0010,1,1,C,Brick/Concr,30,Average,SU,Stucco,8,2,,,U,1875,1982,1960,1,9526,59,2141,2017-08-13T18:01:04.000Z
4000,0026    0011,1,1,B,Reinf Concr,40,Good,C,Concrete,12,,,75375000,Q,1991,,1991,3,221853,59,18368,2017-08-13T18:01:04.000Z
1001,0751    2449,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1361,217,152,2017-08-13T18:01:04.000Z
1002,0751    2450,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,890,217,108,2017-08-13T18:01:04.000Z
1003,0751    2451,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1024,217,125,2017-08-13T18:01:04.000Z
1004,0751    2452,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1024,217,135,2017-08-13T18:01:04.000Z
1005,0751    2453,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,855,217,108,2017-08-13T18:01:04.000Z
1006,0751    2454,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1334,217,152,2017-08-13T18:01:04.000Z
1007,0751    2455,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1110,217,135,2017-08-13T18:01:04.000Z
1008,0751    2456,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1566,217,168,2017-08-13T18:01:04.000Z
1009,0751    2457,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1245,217,152,2017-08-13T18:01:04.000Z
1010,0751    2458,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1245,217,141,2017-08-13T18:01:04.000Z
1011,0751    2459,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1347,217,152,2017-08-13T18:01:04.000Z
1012,0751    2460,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,980,217,125,2017-08-13T18:01:04.000Z
1013,0751    2461,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1361,217,152,2017-08-13T18:01:04.000Z
1014,0751    2462,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,890,217,108,2017-08-13T18:01:04.000Z
1015,0751    2463,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1027,217,120,2017-08-13T18:01:04.000Z
1016,0751    2464,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,1027,217,135,2017-08-13T18:01:04.000Z
1017,0751    2465,1,1,C,Brick/Concr,50,Very Good,BR,Brick,8,1,,120000000,U,2009,,2010,1,850,217,108,2017-08-13T18:01:04.000Z
